job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function
8746,1162,1083,471,302,735,341,256,1619,0,1,1,0,0,13,55,37
1123,1426,840,471,302,760,81,2561,1619,0,0,0,1,7,13,0,37
11193,1016,758,471,302,797,1700,2203,1107,0,1,0,0,7,1,29,37
10001,2730,1013,471,302,726,370,523,28,0,1,1,1,2,4,15,16
4103,1812,156,339,302,756,2536,668,1202,0,1,1,1,4,13,58,24
16932,564,1078,471,302,396,1344,2377,1308,0,1,0,5,7,13,116,7
16448,1455,524,471,151,591,826,172,1065,0,1,1,1,0,1,70,22
7484,49,607,471,302,504,968,2609,1619,0,1,0,1,5,1,21,18
14284,806,804,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
2797,939,610,471,302,68,1745,2561,1619,0,1,0,1,4,1,27,37
7380,1581,616,471,302,886,1819,858,653,0,0,0,1,5,1,48,16
813,2602,534,308,249,890,3254,1082,438,0,1,1,1,5,2,80,23
2120,2243,234,391,218,288,2608,866,1619,0,1,1,1,5,13,1,31
4529,1148,856,471,302,29,2602,2561,1619,0,1,1,5,7,13,116,37
12265,2584,126,178,302,533,16,2561,1619,0,1,0,5,7,13,116,37
17309,577,846,249,302,836,2895,399,316,0,1,1,1,0,1,52,7
13309,437,1135,471,302,707,2508,2149,1243,0,1,0,1,5,13,37,37
7472,2687,981,471,302,886,1196,2561,1247,0,1,0,1,7,13,55,22
17551,1154,919,471,302,886,977,2561,1619,0,0,0,5,7,13,116,37
15263,1192,338,240,302,871,1201,2561,1619,0,1,1,1,7,13,106,18
17021,1032,1082,2,302,689,538,2561,1151,0,1,1,5,7,13,116,37
17521,1737,811,471,302,886,2657,1726,1223,0,0,0,5,7,13,116,37
6152,824,669,471,233,886,1028,2561,666,0,0,0,1,2,4,37,31
15188,154,731,471,302,760,48,2561,1619,0,0,0,1,7,13,21,37
15679,867,411,176,302,229,1061,2457,544,0,1,0,1,2,9,55,21
10872,974,1013,471,302,726,1168,976,24,0,1,1,1,2,4,116,37
11424,1590,404,471,302,648,2056,1053,780,0,1,1,5,7,5,116,13
17347,327,824,471,302,760,53,2561,1619,0,0,0,1,7,13,116,37
3496,806,842,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
4389,392,667,471,302,451,3188,649,1218,0,1,0,1,5,1,25,20
15113,1473,67,272,160,886,3161,679,1316,0,0,1,1,0,13,58,22
1958,58,254,76,302,787,2983,2561,1619,0,1,1,5,7,13,116,37
14434,1124,1111,471,302,190,690,2561,1619,0,1,0,5,7,13,116,37
9917,2298,21,471,200,691,2308,1020,1221,0,1,1,1,7,13,37,37
15065,604,311,313,31,851,993,2139,907,0,1,1,1,6,1,21,31
6326,1197,52,96,302,521,1675,1953,87,0,1,0,1,0,1,63,31
11978,2169,506,471,56,776,1722,1363,233,0,0,0,1,5,9,55,20
5185,417,224,471,62,480,614,713,1619,0,1,1,1,2,4,48,7
8848,547,247,83,302,212,215,1626,1619,0,1,1,1,6,13,58,7
2425,1542,723,471,302,585,1132,1249,1619,0,1,0,4,2,4,70,22
2619,1134,1127,210,302,554,1939,835,374,0,1,1,5,7,13,116,37
12826,2546,696,471,302,405,1805,985,1619,0,1,1,1,5,13,55,26
2643,1338,200,32,302,886,1248,1858,961,0,0,1,1,6,9,71,1
12246,2156,950,355,302,36,1533,2594,551,0,1,1,1,5,1,79,5
7773,807,936,471,302,797,1704,2207,1107,0,1,1,0,2,1,29,11
6982,639,606,471,302,852,955,1795,696,0,1,0,1,0,5,21,32
5634,679,247,471,302,479,3071,125,1557,0,1,1,1,7,1,70,0
7589,2747,11,471,302,778,1363,2131,1537,0,1,1,5,7,13,116,37
3573,232,741,313,128,886,2661,981,1619,0,1,1,1,0,4,48,7
17098,2427,646,471,302,886,2865,211,1652,0,0,0,1,5,9,55,23
3940,1250,667,471,302,71,2248,1997,1619,0,1,0,1,7,1,10,37
11816,754,568,313,302,502,1735,761,1619,0,1,1,5,7,13,116,23
6596,1203,759,471,302,28,414,370,1597,0,1,0,1,7,13,11,31
12769,2593,448,471,302,886,1996,109,1605,1,1,1,5,7,13,116,37
9527,1256,1176,471,302,441,1507,2561,1619,0,1,1,5,7,13,116,37
11175,558,950,471,302,486,2195,1203,1619,0,1,0,1,2,4,37,7
8186,2769,610,150,302,30,202,1991,1619,0,1,1,1,7,13,21,12
14695,2341,840,471,302,760,93,2561,1619,0,0,0,1,7,13,21,37
12629,223,171,471,302,254,1399,2561,1619,0,1,0,5,7,13,116,37
15265,1175,15,471,302,886,1174,1301,1253,0,0,0,3,7,13,116,37
7685,2367,711,349,302,790,2941,2386,671,0,1,0,1,7,13,21,37
17124,841,610,195,302,303,306,2561,487,0,1,1,1,0,1,55,1
489,2411,1108,471,302,760,2036,1058,1619,0,0,0,1,7,13,0,37
14150,1469,853,272,302,183,1643,2561,1619,0,1,0,2,4,7,70,22
10868,1422,284,471,302,632,481,2466,270,0,1,0,1,5,6,21,0
8506,2754,65,464,302,611,1210,1670,593,0,1,1,0,2,1,116,37
11242,1937,524,471,302,520,1575,1521,846,0,1,1,1,5,1,105,18
3971,182,530,12,302,245,179,807,1046,0,1,1,1,3,5,79,1
9619,888,39,471,302,488,3092,2141,440,0,1,1,1,7,13,37,37
1399,1047,60,471,302,325,1077,716,350,0,1,1,1,7,13,50,17
623,806,888,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
15277,806,1027,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
2716,1603,950,471,302,830,395,2561,1619,0,1,0,5,7,13,116,37
8824,1309,314,69,302,897,2793,711,136,0,1,1,1,0,1,58,4
10364,805,737,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
12857,1145,402,159,302,699,2612,2237,194,0,1,0,1,2,1,50,11
17517,2766,247,411,302,831,193,1146,784,0,1,1,1,6,9,64,12
7647,410,671,471,185,635,643,654,1118,0,1,0,1,5,13,70,26
4267,570,677,466,138,614,537,968,1437,1,1,0,1,2,4,56,7
8858,1602,52,31,302,521,168,278,1089,0,1,0,1,0,1,63,1
10450,2742,310,471,302,886,2566,2615,417,0,0,0,1,5,1,28,18
14781,1694,622,471,302,827,2262,1335,769,0,1,0,1,7,13,70,27
4680,656,1013,471,302,886,189,1437,200,0,0,0,0,5,13,21,37
2522,2706,311,471,302,186,1214,1189,1619,0,1,0,5,7,13,116,37
14001,1796,534,307,302,890,2656,808,1619,0,1,1,1,5,1,80,23
1178,2533,731,471,270,571,1296,2561,1619,0,0,0,1,5,1,55,18
10567,1426,983,471,302,760,52,2561,1619,0,0,0,1,7,13,0,37
351,1005,682,471,302,684,2407,1888,1619,0,1,0,1,0,13,65,34
13782,1125,720,471,302,190,698,2561,1619,0,1,0,5,7,13,116,37
6939,2379,434,233,93,172,1289,74,334,0,1,0,0,0,1,55,18
13116,130,126,303,302,793,373,304,1508,0,1,0,0,6,13,58,6
11844,2015,247,272,302,756,2545,1912,149,0,1,0,5,7,13,116,22
1676,215,487,471,302,50,278,1909,1619,0,1,0,5,7,13,116,37
10474,2122,55,403,302,746,2620,1383,1435,0,1,1,3,7,13,108,37
10309,552,937,471,302,486,2170,1393,1619,0,1,0,1,2,4,24,7
3084,1268,302,269,302,886,1225,750,1619,0,0,1,5,7,13,116,37
12160,755,1013,313,302,502,1742,761,1619,0,1,1,5,7,13,116,23
633,2267,809,471,302,566,1849,168,975,0,1,0,1,0,1,9,31
5569,552,983,471,302,486,2169,1214,1619,0,1,0,1,2,4,48,7
3982,1254,680,471,302,71,2252,2002,1619,0,1,0,5,7,13,116,37
8639,1855,468,339,302,899,1531,1697,1523,0,1,0,1,1,5,55,20
7405,2575,247,313,115,81,2802,2238,885,0,1,0,1,0,1,0,0
3737,2107,584,471,185,886,902,70,695,0,0,0,1,0,1,55,31
13840,34,247,55,302,631,2021,1797,1619,0,1,0,1,5,1,18,3
9088,1396,1124,471,183,616,2003,747,1323,0,1,1,1,0,9,55,12
14681,1215,704,471,302,774,138,458,1619,0,1,0,3,7,13,116,11
5736,95,475,102,302,806,2054,2605,1482,0,1,0,1,5,13,58,18
11751,1330,316,138,302,724,2575,496,457,0,1,0,1,2,1,106,9
15791,199,617,471,302,886,508,374,1619,0,0,0,0,7,13,116,37
6869,2612,89,471,302,651,1311,2448,441,1,1,1,0,5,9,58,9
9924,291,156,471,302,46,261,2517,945,0,1,0,1,5,13,33,37
5456,1607,272,471,302,140,2693,2132,1174,0,1,1,5,7,13,116,37
8140,2563,700,471,302,592,665,2561,1619,0,1,0,5,7,13,116,37
2685,806,851,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
11485,694,610,471,302,60,1765,1910,275,0,1,1,5,7,13,116,37
1298,531,960,471,302,886,1,2,1619,0,0,0,1,6,13,24,7
11850,1557,29,471,302,499,1552,2428,141,0,1,1,1,2,4,55,31
11011,552,1096,471,302,486,2198,1390,1619,0,1,0,1,2,4,25,7
17508,1110,977,94,302,886,2932,522,135,0,0,0,5,7,13,116,37
11777,2267,675,471,302,566,1849,169,975,0,1,0,1,0,1,9,31
3281,950,610,28,302,533,645,135,1112,0,1,0,1,5,1,58,12
4583,806,826,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
16259,2407,502,163,302,355,1193,851,93,1,1,1,1,7,13,116,12
12790,1264,247,471,302,886,1376,2561,165,0,1,0,5,7,13,116,37
1044,1631,667,471,302,451,737,648,1619,0,1,1,1,0,1,25,24
12908,1531,610,471,249,886,2785,1673,1619,0,0,0,1,5,9,25,9
2939,2532,950,391,302,298,1830,2370,1006,0,1,1,1,5,1,58,31
3247,2198,950,436,302,886,3100,1577,1619,0,0,1,5,7,13,116,37
6255,2493,348,471,302,886,2746,1155,1619,0,0,1,1,7,13,116,37
2989,513,294,471,302,254,2700,2561,1619,0,1,0,5,7,13,116,37
17557,573,515,122,302,382,7,2561,1619,0,1,0,0,6,9,106,7
5912,2278,242,163,302,879,3204,940,1600,0,1,1,1,5,1,21,12
6142,2157,950,355,302,36,1534,705,551,0,1,1,1,5,1,79,20
10030,459,1082,471,302,735,258,738,1619,0,1,1,1,7,1,80,12
8798,2377,287,449,302,214,2660,1385,394,0,1,1,3,7,0,74,16
15214,2036,671,471,138,635,2502,862,205,0,1,1,1,0,13,70,31
928,2448,922,471,302,707,3016,2080,1632,0,1,1,1,0,9,37,13
17442,2714,1058,471,57,805,1758,2561,18,0,1,0,3,7,9,70,18
644,2071,574,471,302,760,64,2561,1619,0,0,0,1,7,13,70,37
1713,347,199,358,302,692,1907,1106,380,0,1,1,2,5,13,70,26
4600,1534,1081,293,202,672,303,514,107,0,1,1,1,5,1,68,7
9274,2518,311,471,302,194,1155,1329,1592,0,1,1,2,5,1,21,12
17819,101,11,471,302,886,2346,2561,1619,0,0,0,5,7,13,116,37
915,2100,533,471,302,575,1894,1651,1619,0,1,0,5,7,13,116,37
8030,40,369,471,0,731,1868,1643,1619,0,1,0,0,0,1,55,18
17870,2396,669,471,302,886,1298,1783,1619,0,0,0,1,7,13,85,37
1781,1078,247,272,138,777,243,1665,1497,0,1,1,1,5,1,116,22
3875,1473,731,471,199,211,495,1968,705,0,1,1,1,2,1,70,22
4964,1459,487,272,256,355,1189,305,716,1,1,0,1,5,1,58,22
14906,1533,247,471,241,786,1472,376,144,0,1,0,1,5,5,37,15
3885,484,247,277,103,439,2994,2292,1071,0,1,1,1,2,1,37,22
1788,2440,736,123,302,157,2345,1571,384,0,0,1,5,7,13,116,37
10368,267,1176,471,302,441,1018,2561,1619,0,1,1,5,7,13,116,37
10010,533,116,471,302,721,2558,37,1619,0,1,0,1,7,13,116,37
537,1714,547,471,285,886,397,556,1193,0,0,1,3,2,9,25,37
12261,1896,340,364,302,13,2786,1944,291,0,1,0,1,5,13,21,29
7665,1017,592,471,302,797,1701,2203,1107,0,1,1,0,2,1,29,11
12763,2056,610,391,302,690,1946,2561,1619,0,1,0,5,7,13,116,31
5271,1622,612,391,302,886,2772,2435,1619,0,0,1,5,7,13,116,37
11274,2767,731,379,302,701,226,1865,1042,0,1,0,1,5,1,55,12
12995,216,312,163,302,712,2549,487,1136,0,1,1,1,2,1,55,12
17187,556,950,471,302,486,2193,1211,1619,0,1,0,3,2,4,37,1
4573,314,273,206,302,886,1300,2561,1612,0,0,0,5,7,13,116,37
13458,2650,334,471,302,123,2333,83,219,0,1,0,1,3,1,58,18
14010,2010,247,471,302,886,1930,5,527,0,0,1,5,7,13,116,37
11441,1115,642,471,302,190,692,2561,1619,0,1,0,5,7,13,116,37
17409,1435,610,424,302,176,1644,476,1619,0,1,0,1,5,1,23,34
7120,1240,1135,471,302,707,2485,2604,893,0,1,0,1,2,9,37,22
1565,1012,1098,471,302,740,3103,933,767,0,1,1,4,4,1,21,18
1332,797,403,471,302,165,848,746,1619,0,1,0,5,7,13,116,37
17337,829,403,471,302,165,376,1691,1619,0,1,0,5,7,13,116,37
5202,712,487,105,19,355,1188,307,716,1,1,1,1,0,13,58,7
5573,2645,105,471,302,886,2240,332,881,0,0,0,5,7,13,116,37
16760,2115,187,402,302,886,655,1394,1067,0,0,1,5,7,13,116,37
6140,2718,584,471,302,175,3098,1902,424,0,1,1,1,5,1,21,12
11116,525,1176,471,302,412,1366,2064,1619,0,1,1,1,7,13,27,37
4348,1354,1040,471,302,886,1269,2561,1619,0,0,0,5,7,13,116,37
7718,2160,1154,471,302,41,517,2561,1619,0,1,0,5,7,13,116,37
8862,2621,3,286,302,808,2586,669,1158,0,1,0,1,0,3,48,16
14946,1388,876,471,302,256,3091,2236,1619,0,1,1,1,6,4,56,31
3883,5,889,471,302,886,3212,1489,1619,0,0,1,2,5,13,55,37
5927,167,8,471,114,886,1387,2066,1195,0,0,0,3,7,13,37,13
9956,1722,233,0,302,662,1671,2445,978,0,1,1,3,6,13,101,37
12957,2153,88,141,302,297,1356,398,228,0,1,1,1,5,1,58,18
11903,341,1032,471,302,760,101,2561,1619,0,0,0,1,7,13,116,37
9826,2745,1176,471,302,534,2019,2561,1619,0,1,0,5,7,13,116,37
4708,1157,349,46,302,886,2813,629,1619,0,0,1,5,7,13,116,37
12940,155,597,436,302,509,2095,1958,898,0,1,0,1,5,1,55,18
6928,1997,371,471,302,740,583,622,1284,0,1,1,1,7,13,116,6
533,1213,86,471,302,397,1351,2503,1488,0,1,1,4,4,5,68,33
14373,2006,549,282,302,182,656,181,477,0,1,1,5,7,13,116,37
12607,305,628,471,302,886,619,1190,675,1,1,0,1,5,13,37,12
307,579,950,471,302,486,2708,1601,1619,0,1,0,1,2,4,37,7
6781,156,438,233,53,172,1284,1425,334,0,1,0,1,6,1,55,18
13572,2420,581,471,302,886,1295,2036,1619,0,1,0,0,5,1,55,18
1423,479,922,471,302,707,2475,2090,893,0,1,1,1,2,9,37,7
12061,450,1147,471,302,392,1340,1398,1170,0,1,0,3,2,1,58,22
15120,1968,681,218,302,173,2682,950,1418,1,1,0,0,6,4,25,23
9533,1921,215,471,302,220,375,2561,1619,1,1,0,5,7,13,116,37
7154,1726,1176,471,302,441,349,2561,1619,0,1,1,5,7,13,116,37
10735,551,824,471,302,486,2175,1211,1619,0,1,0,1,2,4,63,7
15909,2118,1104,188,302,694,1792,311,354,0,1,1,1,2,4,63,37
11899,2306,574,471,302,608,2554,1834,1266,0,1,1,0,6,13,116,7
2412,1626,610,313,302,608,1105,139,872,0,1,1,1,5,1,65,20
8633,1112,827,471,302,0,1118,1464,1619,0,1,1,3,2,4,48,1
6446,387,950,471,302,51,3143,2582,222,0,1,0,1,1,13,21,37
12345,2016,958,272,302,722,2560,797,410,0,1,0,1,0,1,70,22
13200,26,878,48,302,235,683,2619,964,0,1,1,1,0,1,116,18
8481,2165,28,471,302,230,2904,2525,935,0,1,1,1,5,1,21,18
6520,2174,311,163,302,729,415,1116,1376,0,1,1,1,5,1,106,12
2203,1339,1176,391,302,881,454,2561,1619,0,1,1,5,7,13,116,37
15683,2284,379,471,302,124,3109,1929,825,0,1,0,1,5,1,55,18
3934,1867,534,307,302,546,916,908,1470,0,1,1,1,5,1,80,26
16548,2571,948,471,302,15,175,2561,1619,0,1,0,1,7,13,96,37
11300,622,667,471,302,464,403,579,844,0,1,0,1,0,1,55,6
4498,124,574,39,302,886,2968,36,1619,0,0,0,5,7,13,116,37
11150,2476,288,471,302,254,2445,94,324,0,1,1,1,6,4,65,34
5397,58,953,471,302,468,2067,1123,847,0,1,0,1,0,1,56,15
7557,48,1176,471,302,854,26,255,1619,0,1,1,5,7,13,116,37
7716,2445,415,471,160,148,2404,20,2,0,1,0,1,4,13,86,31
13425,2308,680,106,302,608,1106,118,873,0,1,1,1,5,1,65,20
15085,1078,622,471,215,827,2259,1331,771,0,1,0,1,5,1,70,22
11953,2733,982,471,222,776,1719,1361,232,0,0,0,1,5,13,55,37
8382,2312,566,471,302,255,2676,2359,1619,0,1,0,0,0,9,55,18
6585,195,1097,471,302,740,560,193,561,0,1,1,1,1,1,55,18
11667,808,188,471,302,797,1696,2205,1107,0,1,1,0,7,1,29,37
3083,2556,589,259,302,886,178,2626,118,0,0,1,5,7,13,116,37
11611,158,193,471,302,632,482,2467,260,0,1,0,1,0,1,21,37
4441,263,279,471,302,842,254,623,1619,0,1,0,1,5,13,55,18
16361,2647,671,471,302,437,2527,1546,71,0,1,1,1,0,5,110,14
12624,713,504,272,302,9,23,2561,1619,0,1,0,1,1,1,116,22
3069,1629,950,471,302,830,441,2561,1619,0,1,0,1,7,13,116,37
10,558,524,471,302,486,2201,1216,1619,0,1,0,3,2,4,37,7
11423,665,610,471,302,104,3201,1796,1619,0,1,0,1,5,1,21,18
8214,1672,91,471,302,876,3101,1826,226,0,1,1,1,7,13,116,37
701,2749,86,471,302,114,2748,1951,1619,0,1,0,3,7,13,28,12
4975,1860,429,226,302,886,1796,1838,334,0,0,0,5,7,13,116,37
823,1016,703,471,302,797,1700,2203,1107,0,1,0,0,7,1,29,37
14101,1017,857,471,302,797,1698,2203,1107,0,1,1,0,2,1,29,11
6312,2690,939,341,302,728,576,562,965,0,1,0,3,4,7,21,9
2824,805,746,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
5649,2237,622,471,302,827,2261,2295,772,0,1,1,1,5,13,58,12
9842,411,618,98,302,14,612,516,896,0,1,1,1,5,1,70,18
4370,391,116,471,302,164,19,2065,1619,0,1,1,1,2,13,55,23
4317,2061,264,471,302,886,875,768,1526,0,0,0,1,6,9,116,31
784,943,731,471,302,300,1003,184,599,0,1,0,1,5,1,70,18
369,1301,486,471,183,886,1319,2561,1619,0,0,0,1,2,1,21,12
4840,2527,88,344,302,886,662,2419,1166,0,1,1,1,5,13,55,24
10642,266,1176,471,302,441,2050,2561,1619,0,1,1,5,7,13,116,37
9074,2590,1075,343,302,836,2329,491,317,0,1,1,1,0,1,21,24
8097,2116,803,471,302,577,577,1142,1043,0,1,1,1,7,5,55,32
15609,2634,562,471,302,487,2331,692,1298,0,1,0,1,1,1,4,23
5715,1841,950,226,302,886,1789,884,1619,0,1,1,1,5,1,55,18
1494,173,633,471,302,886,3266,2561,1619,0,0,0,5,7,13,116,37
9541,805,1039,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
16586,2726,376,471,302,886,1903,2561,1619,0,0,0,5,7,13,116,37
3681,594,126,75,302,787,218,1432,1619,0,1,1,1,1,9,21,6
8897,922,680,315,302,147,1415,688,1314,0,1,1,1,0,7,49,7
14122,1744,840,226,302,734,1876,1851,1619,0,1,0,0,5,1,55,18
7370,470,248,309,261,454,1419,436,959,0,1,1,1,5,4,80,12
11917,1900,439,363,302,866,1871,2561,1619,0,1,0,1,7,1,105,29
238,806,521,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
16327,273,1049,57,302,642,2047,1065,238,0,1,1,1,2,4,6,5
10221,1929,1146,471,302,486,3240,1662,1619,0,1,0,3,2,4,21,7
15778,612,143,471,302,254,2435,930,647,0,1,1,5,6,4,116,37
381,857,950,471,289,886,2235,1645,605,0,0,0,1,5,1,55,18
13197,1334,67,471,269,886,3178,1468,1316,0,0,1,1,5,9,58,18
12357,111,816,471,302,736,2594,501,1274,0,1,1,1,0,1,30,1
15226,2438,232,253,52,662,1670,2307,1614,0,1,1,1,6,9,101,20
3686,256,680,471,302,71,2143,1983,1619,0,1,0,5,7,13,116,37
17206,32,300,471,302,627,2010,2195,1346,0,1,1,5,7,13,116,37
9955,918,926,471,302,663,1321,1648,1619,1,1,0,0,7,13,116,37
7075,469,1089,309,55,454,1418,429,1082,0,1,1,1,5,4,80,12
13729,620,677,471,302,886,1246,2561,1619,0,0,0,5,7,13,116,37
16278,81,311,471,302,498,1551,450,458,0,1,0,1,5,1,116,0
4274,142,311,412,302,886,601,2561,1619,0,1,0,5,7,13,116,37
10634,868,1176,471,302,512,2057,2561,484,0,1,0,5,7,13,116,37
15835,2319,330,471,302,408,929,620,85,0,1,0,1,2,1,58,22
61,1017,713,471,302,797,1701,2203,1107,0,1,1,0,2,1,29,11
14296,1164,524,471,302,711,2070,1185,1619,0,1,0,1,5,1,94,18
13544,1568,667,471,302,512,2061,2561,1619,0,1,1,5,7,13,116,37
9186,1017,1028,471,302,797,1709,2203,1107,0,1,1,0,2,1,29,11
1260,589,988,471,302,886,2721,2003,1256,0,0,0,1,0,0,58,7
3464,278,610,391,302,886,2690,2125,1619,0,0,1,1,7,4,113,31
275,367,94,474,302,876,2924,945,1306,0,1,1,1,7,13,116,37
14135,277,88,71,302,886,664,589,220,0,1,1,4,4,1,58,5
7326,614,610,471,302,760,936,2271,1619,0,0,0,1,7,13,116,37
4786,1251,667,471,302,71,2248,2000,1619,0,1,0,1,5,1,10,37
14829,2483,279,471,302,842,253,1342,1619,0,1,0,1,5,13,55,18
2672,475,473,88,302,808,1306,2224,128,0,1,0,1,5,3,48,16
3061,290,45,59,302,752,1170,789,1005,1,1,1,1,5,1,55,18
3506,2488,924,471,302,294,382,2630,269,0,1,1,1,5,9,55,18
14470,1128,528,471,302,190,688,2561,1619,0,1,0,5,7,13,116,37
15765,98,65,13,192,611,1209,723,1101,0,1,1,1,7,1,46,37
10694,2092,795,471,302,747,126,331,1261,0,1,0,5,7,13,116,37
16135,450,37,471,302,733,1176,2561,1619,0,1,0,5,7,13,116,37
207,203,126,471,302,324,817,2644,1619,0,1,0,1,6,9,25,7
17219,805,1089,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
9521,1223,316,138,302,724,2573,492,455,0,1,0,1,5,1,106,3
15686,637,610,471,302,116,512,2248,1619,0,1,0,1,7,13,21,8
13403,2460,67,471,302,886,3269,79,1619,0,0,0,1,7,13,55,22
9375,1374,247,259,302,439,774,678,492,0,1,0,1,0,6,37,19
16786,803,311,157,302,204,2788,2305,1394,0,0,1,5,7,1,116,0
12394,805,1075,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
1097,1562,311,163,302,729,408,1121,1054,0,1,1,1,5,13,106,12
14195,933,946,471,302,888,2263,1810,1619,0,1,0,1,7,13,116,37
8597,2309,727,471,302,543,1642,1784,1163,0,1,0,1,7,13,116,37
7868,2458,671,471,302,766,2651,2561,980,0,1,1,3,4,13,4,1
11575,2049,950,391,218,298,1824,2323,1006,0,1,1,1,5,1,58,31
12000,1887,487,471,302,646,1938,2063,583,1,1,1,0,2,1,37,29
7554,2120,248,471,261,454,1425,430,1083,0,1,1,1,5,4,80,12
7447,743,688,471,302,445,1449,2561,834,0,1,1,1,1,1,49,22
8975,807,730,471,302,797,1706,2206,1107,0,1,1,0,7,1,29,11
17182,1521,311,471,302,634,2740,245,717,0,0,1,5,7,13,116,37
14318,1369,840,471,302,760,73,2561,1619,0,0,0,1,7,13,116,37
5504,2199,234,172,302,796,2385,2519,1619,0,1,0,5,7,13,116,37
1476,2233,67,471,254,383,123,2561,1619,0,1,1,1,7,13,21,18
2,548,412,423,302,23,1559,2349,1500,0,1,0,1,6,13,70,7
4158,2042,667,471,302,149,233,806,1234,0,1,1,1,0,13,21,6
6039,686,311,471,302,696,352,2397,1010,0,1,1,3,7,13,70,37
9718,2630,610,339,302,886,2720,277,1619,0,1,0,1,1,13,38,9
12946,1859,868,471,302,886,2461,782,1619,0,1,0,5,7,13,116,37
150,63,1032,391,302,509,2094,702,899,0,1,0,1,5,1,21,31
4055,108,689,471,135,635,2503,1898,1119,0,1,1,1,0,9,46,1
2715,1501,13,471,302,231,1358,2561,1619,0,1,1,1,0,13,4,27
4849,2112,1176,471,126,886,3186,2561,1619,0,0,0,1,0,4,113,31
17262,1308,408,45,302,448,301,888,2,0,1,0,1,2,9,55,23
17227,2473,1013,471,302,726,1164,524,9,0,1,1,1,2,4,15,16
4512,1813,950,471,302,495,132,206,1156,0,1,0,1,7,1,21,37
4887,1170,247,471,302,259,2797,778,1619,0,1,0,0,5,13,8,18
15026,604,781,313,31,851,993,2297,906,0,1,0,1,6,1,21,7
12085,2525,247,391,302,298,1828,2346,1006,0,1,1,1,5,1,58,5
13794,2108,776,471,302,886,1009,1711,1616,0,0,0,1,0,0,9,31
12429,2039,216,313,58,73,507,2561,1619,0,1,1,1,6,9,106,31
7700,1516,160,471,302,254,3159,95,322,0,1,1,1,2,4,116,7
10637,965,1013,471,302,726,367,394,313,0,1,1,1,7,13,116,37
13579,2540,370,425,94,127,3273,75,1619,0,1,0,1,2,1,55,18
14702,930,279,471,218,842,252,1863,1619,0,1,0,1,5,1,101,24
10054,1270,247,250,302,439,1620,1854,1214,0,1,1,4,4,5,37,23
5428,1931,589,259,302,886,177,2625,117,0,0,1,5,7,13,116,37
11223,2147,607,391,302,640,245,2327,1426,0,1,0,1,5,1,79,31
10919,127,1126,471,0,210,1259,1003,553,1,1,0,1,2,4,106,7
2966,580,341,471,302,539,1768,915,1619,0,1,1,1,7,1,58,7
16368,502,922,272,302,886,654,1915,1239,1,0,1,1,5,9,58,22
1754,1467,300,276,0,203,750,1932,1395,0,1,1,1,4,1,58,22
1322,2455,1176,471,302,371,268,2175,418,1,1,1,1,7,13,21,37
16332,817,696,471,302,105,1252,2561,1619,0,1,0,5,7,13,116,37
7601,996,1021,471,302,735,2999,448,1619,0,1,1,1,7,13,80,20
11750,788,610,471,302,605,1985,979,1619,0,1,0,5,7,13,116,37
2396,1443,326,272,302,623,885,1821,1387,0,1,0,5,7,13,116,37
8954,826,67,471,302,606,2040,1016,874,0,1,0,1,5,1,38,29
8873,2562,52,51,14,379,2996,2561,1619,0,1,0,1,2,4,55,31
14613,1691,950,471,302,762,726,2056,526,0,1,0,1,0,1,93,27
9013,2393,585,471,302,145,1313,423,308,0,1,0,1,5,1,21,18
16944,8,982,471,302,396,1957,2296,1381,0,1,0,5,7,13,25,7
14066,806,684,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
10891,129,1025,471,296,210,1139,364,283,1,1,0,1,2,4,106,7
13559,948,93,474,302,876,1593,1325,1533,0,1,1,1,0,1,58,18
10820,1813,574,471,302,267,971,1005,209,0,1,1,5,7,13,116,37
13180,2310,168,471,302,254,2430,100,322,0,1,1,5,6,4,116,37
1937,1011,338,312,302,871,1055,2561,1619,0,1,1,1,2,13,106,37
8531,1700,574,471,177,886,1308,2561,1619,0,0,0,1,2,9,108,15
8255,2209,88,471,302,876,2649,2402,56,0,1,1,5,7,13,116,37
5669,2209,311,471,302,729,416,1115,1058,0,1,1,1,5,1,106,0
3889,485,156,471,302,784,1227,2561,1619,0,1,1,5,7,13,116,37
4669,1140,1073,208,219,84,1076,2593,106,0,1,1,1,1,4,50,17
5578,1174,459,234,302,886,1067,1847,1619,0,0,1,5,7,13,116,37
2124,1898,311,362,302,528,1689,113,1279,0,1,1,1,7,13,116,37
13879,2272,123,471,302,230,2913,2546,940,0,1,0,1,5,1,21,18
